'Elapsed time','MLII'
'0:13.311',-0.315
'0:13.314',-0.355
'0:13.317',-0.370
'0:13.319',-0.360
'0:13.322',-0.345
'0:13.325',-0.345
'0:13.328',-0.355
'0:13.331',-0.355
'0:13.333',-0.365
'0:13.336',-0.370
'0:13.339',-0.375
'0:13.342',-0.370
'0:13.344',-0.355
'0:13.347',-0.330
'0:13.350',-0.320
'0:13.353',-0.345
'0:13.356',-0.360
'0:13.358',-0.360
'0:13.361',-0.355
'0:13.364',-0.350
'0:13.367',-0.340
'0:13.369',-0.345
'0:13.372',-0.355
'0:13.375',-0.330
'0:13.378',-0.310
'0:13.381',-0.295
'0:13.383',-0.310
'0:13.386',-0.330
'0:13.389',-0.365
'0:13.392',-0.345
'0:13.394',-0.335
'0:13.397',-0.320
'0:13.400',-0.315
'0:13.403',-0.315
'0:13.406',-0.310
'0:13.408',-0.310
'0:13.411',-0.300
'0:13.414',-0.300
'0:13.417',-0.320
'0:13.419',-0.315
'0:13.422',-0.330
'0:13.425',-0.320
'0:13.428',-0.300
'0:13.431',-0.305
'0:13.433',-0.315
'0:13.436',-0.320
'0:13.439',-0.310
'0:13.442',-0.305
'0:13.444',-0.295
'0:13.447',-0.290
'0:13.450',-0.275
'0:13.453',-0.270
'0:13.456',-0.270
'0:13.458',-0.240
'0:13.461',-0.205
'0:13.464',-0.195
'0:13.467',-0.195
'0:13.469',-0.185
'0:13.472',-0.140
'0:13.475',0.015
'0:13.478',0.360
'0:13.481',0.930
'0:13.483',1.545
'0:13.486',1.935
'0:13.489',1.975
'0:13.492',1.885
'0:13.494',1.765
'0:13.497',1.710
'0:13.500',1.655
'0:13.503',1.570
'0:13.506',1.455
'0:13.508',1.345
'0:13.511',1.245
'0:13.514',1.155
'0:13.517',1.045
'0:13.519',0.930
'0:13.522',0.785
'0:13.525',0.630
'0:13.528',0.475
'0:13.531',0.295
'0:13.533',0.105
'0:13.536',-0.125
'0:13.539',-0.355
'0:13.542',-0.585
'0:13.544',-0.810
'0:13.547',-1.060
'0:13.550',-1.310
'0:13.553',-1.540
'0:13.556',-1.740
'0:13.558',-1.900
'0:13.561',-2.030
'0:13.564',-2.125
'0:13.567',-2.230
'0:13.569',-2.285
'0:13.572',-2.300
'0:13.575',-2.285
'0:13.578',-2.280
'0:13.581',-2.330
'0:13.583',-2.420
'0:13.586',-2.510
'0:13.589',-2.580
'0:13.592',-2.625
'0:13.594',-2.660
'0:13.597',-2.700
'0:13.600',-2.705
'0:13.603',-2.635
'0:13.606',-2.470
'0:13.608',-2.210
'0:13.611',-1.935
'0:13.614',-1.665
'0:13.617',-1.430
'0:13.619',-1.225
'0:13.622',-1.060
'0:13.625',-0.945
'0:13.628',-0.855
'0:13.631',-0.765
'0:13.633',-0.680
'0:13.636',-0.600
'0:13.639',-0.535
'0:13.642',-0.495
'0:13.644',-0.480
'0:13.647',-0.465
'0:13.650',-0.470
'0:13.653',-0.460
'0:13.656',-0.450
'0:13.658',-0.395
'0:13.661',-0.295
'0:13.664',-0.215
'0:13.667',-0.155
'0:13.669',-0.130
'0:13.672',-0.090
'0:13.675',-0.030
'0:13.678',0.005
'0:13.681',0.065
'0:13.683',0.115
'0:13.686',0.140
'0:13.689',0.160
'0:13.692',0.215
'0:13.694',0.255
'0:13.697',0.310
'0:13.700',0.320
'0:13.703',0.310
'0:13.706',0.305
'0:13.708',0.325
'0:13.711',0.315
'0:13.714',0.320
'0:13.717',0.325
'0:13.719',0.330
'0:13.722',0.340
'0:13.725',0.340
'0:13.728',0.355
'0:13.731',0.370
'0:13.733',0.385
'0:13.736',0.395
'0:13.739',0.405
'0:13.742',0.435
'0:13.744',0.470
'0:13.747',0.520
'0:13.750',0.525
'0:13.753',0.545
'0:13.756',0.555
'0:13.758',0.585
'0:13.761',0.615
'0:13.764',0.650
'0:13.767',0.670
'0:13.769',0.700
'0:13.772',0.715
'0:13.775',0.755
'0:13.778',0.785
'0:13.781',0.805
'0:13.783',0.825
'0:13.786',0.840
'0:13.789',0.840
'0:13.792',0.880
'0:13.794',0.940
'0:13.797',0.980
'0:13.800',0.995
'0:13.803',0.985
'0:13.806',0.990
'0:13.808',1.020
'0:13.811',1.030
'0:13.814',1.060
'0:13.817',1.045
'0:13.819',1.050
'0:13.822',1.040
'0:13.825',1.040
'0:13.828',1.040
'0:13.831',1.040
'0:13.833',1.020
'0:13.836',0.995
'0:13.839',0.970
'0:13.842',0.960
'0:13.844',0.955
'0:13.847',0.930
'0:13.850',0.875
'0:13.853',0.830
'0:13.856',0.785
'0:13.858',0.775
'0:13.861',0.760
'0:13.864',0.710
'0:13.867',0.675
'0:13.869',0.615
'0:13.872',0.575
'0:13.875',0.535
'0:13.878',0.505
'0:13.881',0.450
'0:13.883',0.415
'0:13.886',0.365
'0:13.889',0.315
'0:13.892',0.275
'0:13.894',0.225
'0:13.897',0.175
'0:13.900',0.130
'0:13.903',0.105
'0:13.906',0.055
'0:13.908',0.035
'0:13.911',-0.015
'0:13.914',-0.050
'0:13.917',-0.100
'0:13.919',-0.130
'0:13.922',-0.180
'0:13.925',-0.205
'0:13.928',-0.230
'0:13.931',-0.240
'0:13.933',-0.255
'0:13.936',-0.285
'0:13.939',-0.325
'0:13.942',-0.350
'0:13.944',-0.360
'0:13.947',-0.345
'0:13.950',-0.365
'0:13.953',-0.390
'0:13.956',-0.405
'0:13.958',-0.415
'0:13.961',-0.420
'0:13.964',-0.420
'0:13.967',-0.430
'0:13.969',-0.425
'0:13.972',-0.440
'0:13.975',-0.455
'0:13.978',-0.435
'0:13.981',-0.435
'0:13.983',-0.450
'0:13.986',-0.465
'0:13.989',-0.480
'0:13.992',-0.475
'0:13.994',-0.455
'0:13.997',-0.450
'0:14.000',-0.455
'0:14.003',-0.470
'0:14.006',-0.490
'0:14.008',-0.485
'0:14.011',-0.485
'0:14.014',-0.480
'0:14.017',-0.485
'0:14.019',-0.495
'0:14.022',-0.500
'0:14.025',-0.500
'0:14.028',-0.500
'0:14.031',-0.490
'0:14.033',-0.485
'0:14.036',-0.485
'0:14.039',-0.510
'0:14.042',-0.500
'0:14.044',-0.490
'0:14.047',-0.475
'0:14.050',-0.465
'0:14.053',-0.470
'0:14.056',-0.470
'0:14.058',-0.475
'0:14.061',-0.470
'0:14.064',-0.470
'0:14.067',-0.470
'0:14.069',-0.470
'0:14.072',-0.470
'0:14.075',-0.465
'0:14.078',-0.470
'0:14.081',-0.455
'0:14.083',-0.460
'0:14.086',-0.455
'0:14.089',-0.470
'0:14.092',-0.455
'0:14.094',-0.430
'0:14.097',-0.400
'0:14.100',-0.425
'0:14.103',-0.440
'0:14.106',-0.450
'0:14.108',-0.450
'0:14.111',-0.455
'0:14.114',-0.450
'0:14.117',-0.440
'0:14.119',-0.455
'0:14.122',-0.465
'0:14.125',-0.460
'0:14.128',-0.460
'0:14.131',-0.455
'0:14.133',-0.460
'0:14.136',-0.475
'0:14.139',-0.490
'0:14.142',-0.490
'0:14.144',-0.485
'0:14.147',-0.480
'0:14.150',-0.475
'0:14.153',-0.455
'0:14.156',-0.465
'0:14.158',-0.470
'0:14.161',-0.475
'0:14.164',-0.490
'0:14.167',-0.475
'0:14.169',-0.485
'0:14.172',-0.500
'0:14.175',-0.495
'0:14.178',-0.490
'0:14.181',-0.490
'0:14.183',-0.490
'0:14.186',-0.490
'0:14.189',-0.490
'0:14.192',-0.500
'0:14.194',-0.485
'0:14.197',-0.480
'0:14.200',-0.490
'0:14.203',-0.495
'0:14.206',-0.505
'0:14.208',-0.500
'0:14.211',-0.490
'0:14.214',-0.475
'0:14.217',-0.470
'0:14.219',-0.475
'0:14.222',-0.490
'0:14.225',-0.485
'0:14.228',-0.485
'0:14.231',-0.480
'0:14.233',-0.485
'0:14.236',-0.480
'0:14.239',-0.495
'0:14.242',-0.485
'0:14.244',-0.480
'0:14.247',-0.485
'0:14.250',-0.495
'0:14.253',-0.505
'0:14.256',-0.525
'0:14.258',-0.510
'0:14.261',-0.485
'0:14.264',-0.480
'0:14.267',-0.475
'0:14.269',-0.475
'0:14.272',-0.490
'0:14.275',-0.490
'0:14.278',-0.485
'0:14.281',-0.485
'0:14.283',-0.480
'0:14.286',-0.470
'0:14.289',-0.470
'0:14.292',-0.460
'0:14.294',-0.455
'0:14.297',-0.460
'0:14.300',-0.465
'0:14.303',-0.450
'0:14.306',-0.465
'0:14.308',-0.455
'0:14.311',-0.455
'0:14.314',-0.445
'0:14.317',-0.445
'0:14.319',-0.445
'0:14.322',-0.435
'0:14.325',-0.425
'0:14.328',-0.375
'0:14.331',-0.345
'0:14.333',-0.280
'0:14.336',-0.150
'0:14.339',0.135
'0:14.342',0.645
'0:14.344',1.215
'0:14.347',1.630
'0:14.350',1.735
'0:14.353',1.635
'0:14.356',1.520
'0:14.358',1.480
'0:14.361',1.460
'0:14.364',1.400
'0:14.367',1.325
'0:14.369',1.210
'0:14.372',1.135
'0:14.375',1.080
'0:14.378',1.035
'0:14.381',0.960
'0:14.383',0.845
'0:14.386',0.710
'0:14.389',0.560
'0:14.392',0.405
'0:14.394',0.250
'0:14.397',0.090
'0:14.400',-0.080
'0:14.403',-0.260
'0:14.406',-0.470
'0:14.408',-0.690
'0:14.411',-0.905
'0:14.414',-1.125
'0:14.417',-1.350
'0:14.419',-1.570
'0:14.422',-1.760
'0:14.425',-1.930
'0:14.428',-2.080
'0:14.431',-2.190
'0:14.433',-2.270
'0:14.436',-2.360
'0:14.439',-2.420
'0:14.442',-2.450
'0:14.444',-2.480
'0:14.447',-2.535
'0:14.450',-2.615
'0:14.453',-2.690
'0:14.456',-2.755
'0:14.458',-2.800
'0:14.461',-2.825
'0:14.464',-2.865
'0:14.467',-2.920
'0:14.469',-2.960
'0:14.472',-2.955
'0:14.475',-2.875
'0:14.478',-2.745
'0:14.481',-2.580
'0:14.483',-2.400
'0:14.486',-2.215
'0:14.489',-2.065
'0:14.492',-1.910
'0:14.494',-1.765
'0:14.497',-1.650
'0:14.500',-1.560
'0:14.503',-1.485
'0:14.506',-1.440
'0:14.508',-1.370
'0:14.511',-1.290
'0:14.514',-1.215
'0:14.517',-1.170
'0:14.519',-1.145
'0:14.522',-1.155
'0:14.525',-1.135
'0:14.528',-1.095
'0:14.531',-1.030
'0:14.533',-0.975
'0:14.536',-0.925
'0:14.539',-0.850
'0:14.542',-0.765
'0:14.544',-0.715
'0:14.547',-0.660
'0:14.550',-0.600
'0:14.553',-0.540
'0:14.556',-0.475
'0:14.558',-0.375
'0:14.561',-0.310
'0:14.564',-0.230
'0:14.567',-0.180
'0:14.569',-0.145
'0:14.572',-0.100
'0:14.575',-0.045
'0:14.578',0.010
'0:14.581',0.045
'0:14.583',0.040
'0:14.586',0.055
'0:14.589',0.070
'0:14.592',0.095
'0:14.594',0.105
'0:14.597',0.125
'0:14.600',0.145
'0:14.603',0.155
'0:14.606',0.160
'0:14.608',0.175
'0:14.611',0.205
'0:14.614',0.240
'0:14.617',0.270
'0:14.619',0.290
'0:14.622',0.305
'0:14.625',0.320
'0:14.628',0.345
'0:14.631',0.375
'0:14.633',0.415
'0:14.636',0.415
'0:14.639',0.445
'0:14.642',0.485
'0:14.644',0.525
'0:14.647',0.560
'0:14.650',0.585
'0:14.653',0.610
'0:14.656',0.635
'0:14.658',0.660
'0:14.661',0.705
'0:14.664',0.760
'0:14.667',0.815
'0:14.669',0.855
'0:14.672',0.865
'0:14.675',0.900
'0:14.678',0.920
'0:14.681',0.935
'0:14.683',0.975
'0:14.686',0.985
'0:14.689',1.005
'0:14.692',1.040
'0:14.694',1.055
'0:14.697',1.060
'0:14.700',1.055
'0:14.703',1.045
'0:14.706',1.035
'0:14.708',1.045
'0:14.711',1.070
'0:14.714',1.070
'0:14.717',1.060
'0:14.719',1.030
'0:14.722',1.015
'0:14.725',1.000
'0:14.728',0.985
'0:14.731',0.980
'0:14.733',0.955
'0:14.736',0.900
'0:14.739',0.885
'0:14.742',0.860
'0:14.744',0.835
'0:14.747',0.795
'0:14.750',0.750
'0:14.753',0.710
'0:14.756',0.655
'0:14.758',0.625
'0:14.761',0.595
'0:14.764',0.565
'0:14.767',0.525
'0:14.769',0.480
'0:14.772',0.405
'0:14.775',0.355
'0:14.778',0.320
'0:14.781',0.265
'0:14.783',0.240
'0:14.786',0.185
'0:14.789',0.145
'0:14.792',0.110
'0:14.794',0.065
'0:14.797',0.030
'0:14.800',-0.020
'0:14.803',-0.085
'0:14.806',-0.115
'0:14.808',-0.150
'0:14.811',-0.175
'0:14.814',-0.190
'0:14.817',-0.225
'0:14.819',-0.240
'0:14.822',-0.255
'0:14.825',-0.260
'0:14.828',-0.270
'0:14.831',-0.310
'0:14.833',-0.335
'0:14.836',-0.360
'0:14.839',-0.380
'0:14.842',-0.405
'0:14.844',-0.405
'0:14.847',-0.390
'0:14.850',-0.380
'0:14.853',-0.410
'0:14.856',-0.420
'0:14.858',-0.405
'0:14.861',-0.405
'0:14.864',-0.400
'0:14.867',-0.415
'0:14.869',-0.435
'0:14.872',-0.450
'0:14.875',-0.450
'0:14.878',-0.435
'0:14.881',-0.430
'0:14.883',-0.440
'0:14.886',-0.445
'0:14.889',-0.465
'0:14.892',-0.460
'0:14.894',-0.440
'0:14.897',-0.445
'0:14.900',-0.435
'0:14.903',-0.450
'0:14.906',-0.455
'0:14.908',-0.445
'0:14.911',-0.430
'0:14.914',-0.430
'0:14.917',-0.445
'0:14.919',-0.450
'0:14.922',-0.450
'0:14.925',-0.445
'0:14.928',-0.430
'0:14.931',-0.420
'0:14.933',-0.425
'0:14.936',-0.420
'0:14.939',-0.425
'0:14.942',-0.415
'0:14.944',-0.425
'0:14.947',-0.430
'0:14.950',-0.430
'0:14.953',-0.410
'0:14.956',-0.410
'0:14.958',-0.400
'0:14.961',-0.380
'0:14.964',-0.380
'0:14.967',-0.380
'0:14.969',-0.390
'0:14.972',-0.400
'0:14.975',-0.390
'0:14.978',-0.395
'0:14.981',-0.380
'0:14.983',-0.370
'0:14.986',-0.385
'0:14.989',-0.385
'0:14.992',-0.390
'0:14.994',-0.385
'0:14.997',-0.385
'0:15.000',-0.390
'0:15.003',-0.390
'0:15.006',-0.400
'0:15.008',-0.405
'0:15.011',-0.390
'0:15.014',-0.395
'0:15.017',-0.405
'0:15.019',-0.420
'0:15.022',-0.420
'0:15.025',-0.415
'0:15.028',-0.400
'0:15.031',-0.400
'0:15.033',-0.405
'0:15.036',-0.420
'0:15.039',-0.430
'0:15.042',-0.410
'0:15.044',-0.405
'0:15.047',-0.415
'0:15.050',-0.415
'0:15.053',-0.425
'0:15.056',-0.415
'0:15.058',-0.415
'0:15.061',-0.415
'0:15.064',-0.415
'0:15.067',-0.405
'0:15.069',-0.410
'0:15.072',-0.415
'0:15.075',-0.410
'0:15.078',-0.400
'0:15.081',-0.400
'0:15.083',-0.395
'0:15.086',-0.395
'0:15.089',-0.395
'0:15.092',-0.375
'0:15.094',-0.350
'0:15.097',-0.335
'0:15.100',-0.325
'0:15.103',-0.305
'0:15.106',-0.280
'0:15.108',-0.235
'0:15.111',-0.180
'0:15.114',-0.135
'0:15.117',-0.110
'0:15.119',-0.110
'0:15.122',-0.105
'0:15.125',-0.090
'0:15.128',-0.070
'0:15.131',-0.045
'0:15.133',-0.030
'0:15.136',-0.005
'0:15.139',0.000
'0:15.142',0.005
'0:15.144',0.000
'0:15.147',-0.010
'0:15.150',-0.050
'0:15.153',-0.065
'0:15.156',-0.085
'0:15.158',-0.075
'0:15.161',-0.065
'0:15.164',-0.065
'0:15.167',-0.075
'0:15.169',-0.090
'0:15.172',-0.105
'0:15.175',-0.105
'0:15.178',-0.100
'0:15.181',-0.105
'0:15.183',-0.140
'0:15.186',-0.170
'0:15.189',-0.205
'0:15.192',-0.225
'0:15.194',-0.225
'0:15.197',-0.250
'0:15.200',-0.270
'0:15.203',-0.305
'0:15.206',-0.315
'0:15.208',-0.325
'0:15.211',-0.325
'0:15.214',-0.330
'0:15.217',-0.345
'0:15.219',-0.335
'0:15.222',-0.310
'0:15.225',-0.255
'0:15.228',-0.145
'0:15.231',0.120
'0:15.233',0.585
'0:15.236',1.155
'0:15.239',1.575
'0:15.242',1.695
'0:15.244',1.570
'0:15.247',1.415
'0:15.250',1.320
'0:15.253',1.260
'0:15.256',1.200
'0:15.258',1.135
'0:15.261',1.060
'0:15.264',0.970
'0:15.267',0.885
'0:15.269',0.795
'0:15.272',0.715
'0:15.275',0.655
'0:15.278',0.575
'0:15.281',0.495
'0:15.283',0.380
'0:15.286',0.260
'0:15.289',0.145
'0:15.292',0.025
'0:15.294',-0.080
'0:15.297',-0.205
'0:15.300',-0.345
'0:15.303',-0.500
'0:15.306',-0.625
'0:15.308',-0.765
'0:15.311',-0.910
'0:15.314',-1.100
'0:15.317',-1.275
'0:15.319',-1.440
'0:15.322',-1.615
'0:15.325',-1.765
'0:15.328',-1.865
'0:15.331',-1.940
'0:15.333',-2.015
'0:15.336',-2.065
'0:15.339',-2.115
'0:15.342',-2.125
'0:15.344',-2.140
'0:15.347',-2.205
'0:15.350',-2.325
'0:15.353',-2.415
'0:15.356',-2.490
'0:15.358',-2.535
'0:15.361',-2.600
'0:15.364',-2.645
'0:15.367',-2.675
'0:15.369',-2.670
'0:15.372',-2.585
'0:15.375',-2.445
'0:15.378',-2.300
'0:15.381',-2.165
'0:15.383',-2.020
'0:15.386',-1.865
'0:15.389',-1.720
'0:15.392',-1.585
'0:15.394',-1.505
'0:15.397',-1.465
'0:15.400',-1.425
'0:15.403',-1.385
'0:15.406',-1.350
'0:15.408',-1.290
'0:15.411',-1.245
'0:15.414',-1.185
'0:15.417',-1.165
'0:15.419',-1.150
'0:15.422',-1.145
'0:15.425',-1.105
'0:15.428',-1.060
'0:15.431',-0.995
'0:15.433',-0.935
'0:15.436',-0.870
'0:15.439',-0.790
'0:15.442',-0.720
'0:15.444',-0.660
'0:15.447',-0.605
'0:15.450',-0.550
'0:15.453',-0.475
'0:15.456',-0.390
'0:15.458',-0.295
'0:15.461',-0.215
'0:15.464',-0.150
'0:15.467',-0.095
'0:15.469',-0.030
'0:15.472',0.020
'0:15.475',0.065
'0:15.478',0.110
'0:15.481',0.140
'0:15.483',0.140
'0:15.486',0.155
'0:15.489',0.170
'0:15.492',0.200
'0:15.494',0.245
'0:15.497',0.255
'0:15.500',0.280
'0:15.503',0.300
'0:15.506',0.310
'0:15.508',0.350
'0:15.511',0.370
'0:15.514',0.400
'0:15.517',0.405
'0:15.519',0.425
'0:15.522',0.450
'0:15.525',0.490
'0:15.528',0.515
'0:15.531',0.540
'0:15.533',0.560
'0:15.536',0.565
'0:15.539',0.585
'0:15.542',0.625
'0:15.544',0.665
'0:15.547',0.690
'0:15.550',0.730
'0:15.553',0.750
'0:15.556',0.760
'0:15.558',0.805
'0:15.561',0.845
'0:15.564',0.875
'0:15.567',0.885
'0:15.569',0.915
'0:15.572',0.940
'0:15.575',0.970
'0:15.578',0.995
'0:15.581',1.030
'0:15.583',1.040
'0:15.586',1.060
'0:15.589',1.070
'0:15.592',1.080
'0:15.594',1.110
'0:15.597',1.100
'0:15.600',1.110
'0:15.603',1.095
'0:15.606',1.095
'0:15.608',1.110
'0:15.611',1.115
'0:15.614',1.105
'0:15.617',1.080
'0:15.619',1.070
'0:15.622',1.045
'0:15.625',1.040
'0:15.628',1.025
'0:15.631',1.020
'0:15.633',0.980
'0:15.636',0.940
'0:15.639',0.905
'0:15.642',0.880
'0:15.644',0.865
'0:15.647',0.825
'0:15.650',0.785
'0:15.653',0.745
'0:15.656',0.705
'0:15.658',0.675
'0:15.661',0.635
'0:15.664',0.595
'0:15.667',0.555
'0:15.669',0.495
'0:15.672',0.445
'0:15.675',0.410
'0:15.678',0.375
'0:15.681',0.335
'0:15.683',0.270
'0:15.686',0.235
'0:15.689',0.195
'0:15.692',0.150
'0:15.694',0.110
'0:15.697',0.070
'0:15.700',0.030
'0:15.703',-0.030
'0:15.706',-0.050
'0:15.708',-0.075
'0:15.711',-0.100
'0:15.714',-0.120
'0:15.717',-0.165
'0:15.719',-0.200
'0:15.722',-0.225
'0:15.725',-0.230
'0:15.728',-0.245
'0:15.731',-0.255
'0:15.733',-0.270
'0:15.736',-0.300
'0:15.739',-0.325
'0:15.742',-0.325
'0:15.744',-0.315
'0:15.747',-0.320
'0:15.750',-0.335
'0:15.753',-0.345
'0:15.756',-0.360
'0:15.758',-0.350
'0:15.761',-0.365
'0:15.764',-0.365
'0:15.767',-0.370
'0:15.769',-0.375
'0:15.772',-0.390
'0:15.775',-0.385
'0:15.778',-0.380
'0:15.781',-0.370
'0:15.783',-0.380
'0:15.786',-0.395
'0:15.789',-0.405
'0:15.792',-0.395
'0:15.794',-0.380
'0:15.797',-0.380
'0:15.800',-0.385
'0:15.803',-0.385
'0:15.806',-0.390
'0:15.808',-0.380
'0:15.811',-0.375
'0:15.814',-0.375
'0:15.817',-0.385
'0:15.819',-0.385
'0:15.822',-0.390
'0:15.825',-0.375
'0:15.828',-0.375
'0:15.831',-0.370
'0:15.833',-0.380
'0:15.836',-0.375
'0:15.839',-0.370
'0:15.842',-0.345
'0:15.844',-0.315
'0:15.847',-0.300
'0:15.850',-0.290
'0:15.853',-0.280
'0:15.856',-0.250
'0:15.858',-0.205
'0:15.861',-0.155
'0:15.864',-0.115
'0:15.867',-0.100
'0:15.869',-0.080
'0:15.872',-0.055
'0:15.875',-0.035
'0:15.878',-0.015
'0:15.881',0.005
'0:15.883',0.035
'0:15.886',0.040
'0:15.889',0.035
'0:15.892',0.030
'0:15.894',0.020
'0:15.897',-0.010
'0:15.900',-0.025
'0:15.903',-0.045
'0:15.906',-0.065
'0:15.908',-0.055
'0:15.911',-0.035
'0:15.914',-0.055
'0:15.917',-0.065
'0:15.919',-0.080
'0:15.922',-0.100
'0:15.925',-0.105
'0:15.928',-0.115
'0:15.931',-0.140
'0:15.933',-0.175
'0:15.936',-0.205
'0:15.939',-0.235
'0:15.942',-0.250
'0:15.944',-0.265
'0:15.947',-0.290
'0:15.950',-0.320
'0:15.953',-0.350
'0:15.956',-0.380
'0:15.958',-0.380
'0:15.961',-0.400
'0:15.964',-0.410
'0:15.967',-0.435
'0:15.969',-0.460
'0:15.972',-0.490
'0:15.975',-0.490
'0:15.978',-0.500
'0:15.981',-0.510
'0:15.983',-0.525
'0:15.986',-0.525
'0:15.989',-0.535
'0:15.992',-0.525
'0:15.994',-0.530
'0:15.997',-0.530
'0:16.000',-0.530
'0:16.003',-0.540
'0:16.006',-0.550
'0:16.008',-0.545
'0:16.011',-0.525
'0:16.014',-0.530
'0:16.017',-0.535
'0:16.019',-0.540
'0:16.022',-0.550
'0:16.025',-0.535
'0:16.028',-0.530
'0:16.031',-0.525
'0:16.033',-0.530
'0:16.036',-0.545
'0:16.039',-0.540
'0:16.042',-0.535
'0:16.044',-0.525
'0:16.047',-0.520
'0:16.050',-0.515
'0:16.053',-0.535
'0:16.056',-0.535
'0:16.058',-0.520
'0:16.061',-0.515
'0:16.064',-0.500
'0:16.067',-0.510
'0:16.069',-0.525
'0:16.072',-0.525
'0:16.075',-0.520
'0:16.078',-0.495
'0:16.081',-0.490
'0:16.083',-0.470
'0:16.086',-0.460
'0:16.089',-0.455
'0:16.092',-0.425
'0:16.094',-0.395
'0:16.097',-0.360
'0:16.100',-0.260
'0:16.103',-0.040
'0:16.106',0.430
'0:16.108',1.065
'0:16.111',1.590
'0:16.114',1.695
'0:16.117',1.540
'0:16.119',1.350
'0:16.122',1.245
'0:16.125',1.190
'0:16.128',1.150
'0:16.131',1.065
'0:16.133',0.975
'0:16.136',0.890
'0:16.139',0.825
'0:16.142',0.770
'0:16.144',0.720
'0:16.147',0.665
'0:16.150',0.580
'0:16.153',0.480
'0:16.156',0.395
'0:16.158',0.305
'0:16.161',0.235
'0:16.164',0.135
'0:16.167',0.020
'0:16.169',-0.115
'0:16.172',-0.250
'0:16.175',-0.375
'0:16.178',-0.525
'0:16.181',-0.640
'0:16.183',-0.780
'0:16.186',-0.955
'0:16.189',-1.125
'0:16.192',-1.265
'0:16.194',-1.380
'0:16.197',-1.480
'0:16.200',-1.540
'0:16.203',-1.615
'0:16.206',-1.660
'0:16.208',-1.710
'0:16.211',-1.770
'0:16.214',-1.860
'0:16.217',-1.990
'0:16.219',-2.100
'0:16.222',-2.170
'0:16.225',-2.220
'0:16.228',-2.285
'0:16.231',-2.350
'0:16.233',-2.375
'0:16.236',-2.345
'0:16.239',-2.240
'0:16.242',-2.125
'0:16.244',-2.005
'0:16.247',-1.885
'0:16.250',-1.740
'0:16.253',-1.625
'0:16.256',-1.540
'0:16.258',-1.455
'0:16.261',-1.395
'0:16.264',-1.300
'0:16.267',-1.245
'0:16.269',-1.205
'0:16.272',-1.165
'0:16.275',-1.110
'0:16.278',-1.065
'0:16.281',-1.030
'0:16.283',-1.025
'0:16.286',-1.015
'0:16.289',-0.990
'0:16.292',-0.945
'0:16.294',-0.880
'0:16.297',-0.810
'0:16.300',-0.750
'0:16.303',-0.700
'0:16.306',-0.650
'0:16.308',-0.580
'0:16.311',-0.500
'0:16.314',-0.420
'0:16.317',-0.335
'0:16.319',-0.265
'0:16.322',-0.205
'0:16.325',-0.130
'0:16.328',-0.070
'0:16.331',-0.005
'0:16.333',0.060
'0:16.336',0.095
'0:16.339',0.115
'0:16.342',0.135
'0:16.344',0.155
'0:16.347',0.165
'0:16.350',0.175
'0:16.353',0.195
'0:16.356',0.200
'0:16.358',0.225
'0:16.361',0.260
'0:16.364',0.275
'0:16.367',0.290
'0:16.369',0.300
'0:16.372',0.310
'0:16.375',0.330
'0:16.378',0.365
'0:16.381',0.390
'0:16.383',0.405
'0:16.386',0.420
'0:16.389',0.430
'0:16.392',0.475
'0:16.394',0.490
'0:16.397',0.520
'0:16.400',0.550
'0:16.403',0.560
'0:16.406',0.575
'0:16.408',0.620
'0:16.411',0.640
'0:16.414',0.670
'0:16.417',0.690
'0:16.419',0.715
'0:16.422',0.745
'0:16.425',0.765
'0:16.428',0.800
'0:16.431',0.820
'0:16.433',0.835
'0:16.436',0.855
'0:16.439',0.885
'0:16.442',0.920
'0:16.444',0.920
'0:16.447',0.945
'0:16.450',0.945
'0:16.453',0.960
'0:16.456',0.955
'0:16.458',0.975
'0:16.461',0.985
'0:16.464',0.985
'0:16.467',0.980
'0:16.469',0.970
'0:16.472',0.950
'0:16.475',0.955
'0:16.478',0.955
'0:16.481',0.950
'0:16.483',0.945
'0:16.486',0.920
'0:16.489',0.900
'0:16.492',0.885
'0:16.494',0.855
'0:16.497',0.840
'0:16.500',0.800
'0:16.503',0.765
'0:16.506',0.735
'0:16.508',0.700
'0:16.511',0.685
'0:16.514',0.650
'0:16.517',0.605
'0:16.519',0.570
'0:16.522',0.530
'0:16.525',0.505
'0:16.528',0.475
'0:16.531',0.445
'0:16.533',0.365
'0:16.536',0.315
'0:16.539',0.275
'0:16.542',0.250
'0:16.544',0.220
'0:16.547',0.175
'0:16.550',0.125
'0:16.553',0.085
'0:16.556',0.040
'0:16.558',0.005
'0:16.561',-0.015
'0:16.564',-0.040
'0:16.567',-0.060
'0:16.569',-0.100
'0:16.572',-0.115
'0:16.575',-0.115
'0:16.578',-0.125
'0:16.581',-0.110
'0:16.583',-0.100
'0:16.586',-0.085
'0:16.589',-0.055
'0:16.592',0.005
'0:16.594',0.050
'0:16.597',0.070
'0:16.600',0.070
'0:16.603',0.060
'0:16.606',0.065
'0:16.608',0.070
'0:16.611',0.085
'0:16.614',0.095
'0:16.617',0.070
'0:16.619',0.050
'0:16.622',0.010
'0:16.625',-0.030
'0:16.628',-0.050
'0:16.631',-0.055
'0:16.633',-0.075
'0:16.636',-0.095
'0:16.639',-0.100
'0:16.642',-0.090
'0:16.644',-0.100
'0:16.647',-0.110
