'Elapsed time','MLII'
'0:13.231',-0.790
'0:13.233',-0.790
'0:13.236',-0.780
'0:13.239',-0.765
'0:13.242',-0.770
'0:13.244',-0.765
'0:13.247',-0.765
'0:13.250',-0.770
'0:13.253',-0.780
'0:13.256',-0.785
'0:13.258',-0.795
'0:13.261',-0.800
'0:13.264',-0.810
'0:13.267',-0.815
'0:13.269',-0.815
'0:13.272',-0.795
'0:13.275',-0.795
'0:13.278',-0.800
'0:13.281',-0.795
'0:13.283',-0.805
'0:13.286',-0.810
'0:13.289',-0.800
'0:13.292',-0.800
'0:13.294',-0.810
'0:13.297',-0.815
'0:13.300',-0.815
'0:13.303',-0.810
'0:13.306',-0.795
'0:13.308',-0.805
'0:13.311',-0.780
'0:13.314',-0.780
'0:13.317',-0.775
'0:13.319',-0.790
'0:13.322',-0.795
'0:13.325',-0.805
'0:13.328',-0.820
'0:13.331',-0.815
'0:13.333',-0.820
'0:13.336',-0.810
'0:13.339',-0.795
'0:13.342',-0.770
'0:13.344',-0.765
'0:13.347',-0.760
'0:13.350',-0.740
'0:13.353',-0.735
'0:13.356',-0.745
'0:13.358',-0.750
'0:13.361',-0.745
'0:13.364',-0.755
'0:13.367',-0.750
'0:13.369',-0.745
'0:13.372',-0.725
'0:13.375',-0.715
'0:13.378',-0.685
'0:13.381',-0.680
'0:13.383',-0.685
'0:13.386',-0.690
'0:13.389',-0.695
'0:13.392',-0.715
'0:13.394',-0.730
'0:13.397',-0.745
'0:13.400',-0.765
'0:13.403',-0.780
'0:13.406',-0.780
'0:13.408',-0.780
'0:13.411',-0.785
'0:13.414',-0.790
'0:13.417',-0.790
'0:13.419',-0.810
'0:13.422',-0.835
'0:13.425',-0.855
'0:13.428',-0.860
'0:13.431',-0.865
'0:13.433',-0.880
'0:13.436',-0.885
'0:13.439',-0.880
'0:13.442',-0.860
'0:13.444',-0.860
'0:13.447',-0.855
'0:13.450',-0.865
'0:13.453',-0.875
'0:13.456',-0.890
'0:13.458',-0.900
'0:13.461',-0.900
'0:13.464',-0.895
'0:13.467',-0.885
'0:13.469',-0.900
'0:13.472',-0.895
'0:13.475',-0.885
'0:13.478',-0.865
'0:13.481',-0.860
'0:13.483',-0.860
'0:13.486',-0.860
'0:13.489',-0.870
'0:13.492',-0.870
'0:13.494',-0.870
'0:13.497',-0.865
'0:13.500',-0.855
'0:13.503',-0.840
'0:13.506',-0.810
'0:13.508',-0.770
'0:13.511',-0.710
'0:13.514',-0.635
'0:13.517',-0.540
'0:13.519',-0.435
'0:13.522',-0.320
'0:13.525',-0.230
'0:13.528',-0.150
'0:13.531',-0.095
'0:13.533',-0.100
'0:13.536',-0.155
'0:13.539',-0.260
'0:13.542',-0.365
'0:13.544',-0.495
'0:13.547',-0.625
'0:13.550',-0.780
'0:13.553',-0.965
'0:13.556',-1.080
'0:13.558',-1.145
'0:13.561',-1.145
'0:13.564',-1.125
'0:13.567',-1.110
'0:13.569',-1.095
'0:13.572',-1.085
'0:13.575',-1.075
'0:13.578',-1.040
'0:13.581',-1.015
'0:13.583',-0.985
'0:13.586',-0.975
'0:13.589',-0.975
'0:13.592',-0.975
'0:13.594',-1.000
'0:13.597',-1.020
'0:13.600',-1.020
'0:13.603',-1.020
'0:13.606',-0.995
'0:13.608',-0.985
'0:13.611',-0.970
'0:13.614',-0.980
'0:13.617',-0.965
'0:13.619',-0.970
'0:13.622',-1.005
'0:13.625',-1.010
'0:13.628',-1.010
'0:13.631',-1.005
'0:13.633',-1.005
'0:13.636',-0.995
'0:13.639',-0.990
'0:13.642',-1.005
'0:13.644',-0.995
'0:13.647',-0.995
'0:13.650',-1.000
'0:13.653',-1.000
'0:13.656',-1.010
'0:13.658',-1.025
'0:13.661',-1.020
'0:13.664',-1.025
'0:13.667',-1.015
'0:13.669',-1.010
'0:13.672',-1.015
'0:13.675',-1.005
'0:13.678',-1.010
'0:13.681',-1.010
'0:13.683',-1.020
'0:13.686',-1.035
'0:13.689',-1.035
'0:13.692',-1.040
'0:13.694',-1.040
'0:13.697',-1.050
'0:13.700',-1.045
'0:13.703',-1.040
'0:13.706',-1.035
'0:13.708',-1.040
'0:13.711',-1.025
'0:13.714',-1.045
'0:13.717',-1.050
'0:13.719',-1.045
'0:13.722',-1.060
'0:13.725',-1.055
'0:13.728',-1.060
'0:13.731',-1.080
'0:13.733',-1.070
'0:13.736',-1.070
'0:13.739',-1.075
'0:13.742',-1.075
'0:13.744',-1.060
'0:13.747',-1.060
'0:13.750',-1.060
'0:13.753',-1.070
'0:13.756',-1.075
'0:13.758',-1.080
'0:13.761',-1.080
'0:13.764',-1.080
'0:13.767',-1.065
'0:13.769',-1.070
'0:13.772',-1.060
'0:13.775',-1.050
'0:13.778',-1.035
'0:13.781',-1.040
'0:13.783',-1.050
'0:13.786',-1.035
'0:13.789',-1.025
'0:13.792',-1.025
'0:13.794',-1.020
'0:13.797',-1.005
'0:13.800',-0.985
'0:13.803',-0.965
'0:13.806',-0.945
'0:13.808',-0.930
'0:13.811',-0.920
'0:13.814',-0.895
'0:13.817',-0.895
'0:13.819',-0.885
'0:13.822',-0.860
'0:13.825',-0.845
'0:13.828',-0.835
'0:13.831',-0.840
'0:13.833',-0.815
'0:13.836',-0.785
'0:13.839',-0.760
'0:13.842',-0.745
'0:13.844',-0.740
'0:13.847',-0.720
'0:13.850',-0.720
'0:13.853',-0.715
'0:13.856',-0.730
'0:13.858',-0.730
'0:13.861',-0.740
'0:13.864',-0.730
'0:13.867',-0.740
'0:13.869',-0.745
'0:13.872',-0.745
'0:13.875',-0.745
'0:13.878',-0.750
'0:13.881',-0.740
'0:13.883',-0.740
'0:13.886',-0.755
'0:13.889',-0.765
'0:13.892',-0.775
'0:13.894',-0.800
'0:13.897',-0.805
'0:13.900',-0.805
'0:13.903',-0.800
'0:13.906',-0.790
'0:13.908',-0.790
'0:13.911',-0.790
'0:13.914',-0.790
'0:13.917',-0.785
'0:13.919',-0.800
'0:13.922',-0.800
'0:13.925',-0.805
'0:13.928',-0.820
'0:13.931',-0.820
'0:13.933',-0.815
'0:13.936',-0.820
'0:13.939',-0.820
'0:13.942',-0.810
'0:13.944',-0.805
'0:13.947',-0.805
'0:13.950',-0.810
'0:13.953',-0.820
'0:13.956',-0.825
'0:13.958',-0.820
'0:13.961',-0.825
'0:13.964',-0.835
'0:13.967',-0.840
'0:13.969',-0.835
'0:13.972',-0.845
'0:13.975',-0.825
'0:13.978',-0.815
'0:13.981',-0.815
'0:13.983',-0.825
'0:13.986',-0.840
'0:13.989',-0.840
'0:13.992',-0.845
'0:13.994',-0.840
'0:13.997',-0.845
'0:14.000',-0.845
'0:14.003',-0.835
'0:14.006',-0.840
'0:14.008',-0.830
'0:14.011',-0.825
'0:14.014',-0.820
'0:14.017',-0.825
'0:14.019',-0.825
'0:14.022',-0.830
'0:14.025',-0.830
'0:14.028',-0.825
'0:14.031',-0.815
'0:14.033',-0.815
'0:14.036',-0.805
'0:14.039',-0.785
'0:14.042',-0.775
'0:14.044',-0.760
'0:14.047',-0.760
'0:14.050',-0.760
'0:14.053',-0.765
'0:14.056',-0.770
'0:14.058',-0.780
'0:14.061',-0.780
'0:14.064',-0.775
'0:14.067',-0.775
'0:14.069',-0.775
'0:14.072',-0.735
'0:14.075',-0.730
'0:14.078',-0.720
'0:14.081',-0.705
'0:14.083',-0.715
'0:14.086',-0.745
'0:14.089',-0.785
'0:14.092',-0.785
'0:14.094',-0.800
'0:14.097',-0.810
'0:14.100',-0.815
'0:14.103',-0.805
'0:14.106',-0.795
'0:14.108',-0.800
'0:14.111',-0.800
'0:14.114',-0.805
'0:14.117',-0.815
'0:14.119',-0.850
'0:14.122',-0.850
'0:14.125',-0.870
'0:14.128',-0.885
'0:14.131',-0.900
'0:14.133',-0.900
'0:14.136',-0.900
'0:14.139',-0.885
'0:14.142',-0.890
'0:14.144',-0.890
'0:14.147',-0.885
'0:14.150',-0.895
'0:14.153',-0.890
'0:14.156',-0.895
'0:14.158',-0.895
'0:14.161',-0.915
'0:14.164',-0.920
'0:14.167',-0.920
'0:14.169',-0.905
'0:14.172',-0.905
'0:14.175',-0.895
'0:14.178',-0.890
'0:14.181',-0.880
'0:14.183',-0.885
'0:14.186',-0.880
'0:14.189',-0.885
'0:14.192',-0.875
'0:14.194',-0.875
'0:14.197',-0.850
'0:14.200',-0.805
'0:14.203',-0.730
'0:14.206',-0.640
'0:14.208',-0.510
'0:14.211',-0.380
'0:14.214',-0.250
'0:14.217',-0.145
'0:14.219',-0.090
'0:14.222',-0.080
'0:14.225',-0.145
'0:14.228',-0.265
'0:14.231',-0.415
'0:14.233',-0.545
'0:14.236',-0.690
'0:14.239',-0.855
'0:14.242',-1.020
'0:14.244',-1.140
'0:14.247',-1.185
'0:14.250',-1.170
'0:14.253',-1.135
'0:14.256',-1.115
'0:14.258',-1.120
'0:14.261',-1.140
'0:14.264',-1.135
'0:14.267',-1.130
'0:14.269',-1.100
'0:14.272',-1.055
'0:14.275',-1.035
'0:14.278',-0.995
'0:14.281',-0.985
'0:14.283',-0.975
'0:14.286',-0.970
'0:14.289',-0.985
'0:14.292',-1.005
'0:14.294',-1.010
'0:14.297',-1.005
'0:14.300',-1.000
'0:14.303',-1.000
'0:14.306',-0.995
'0:14.308',-0.985
'0:14.311',-0.990
'0:14.314',-0.990
'0:14.317',-0.995
'0:14.319',-1.000
'0:14.322',-1.015
'0:14.325',-1.020
'0:14.328',-1.020
'0:14.331',-1.035
'0:14.333',-1.030
'0:14.336',-1.025
'0:14.339',-1.015
'0:14.342',-1.025
'0:14.344',-1.015
'0:14.347',-1.005
'0:14.350',-1.010
'0:14.353',-1.015
'0:14.356',-1.020
'0:14.358',-1.025
'0:14.361',-1.035
'0:14.364',-1.050
'0:14.367',-1.045
'0:14.369',-1.050
'0:14.372',-1.055
'0:14.375',-1.045
'0:14.378',-1.040
'0:14.381',-1.035
'0:14.383',-1.040
'0:14.386',-1.055
'0:14.389',-1.065
'0:14.392',-1.085
'0:14.394',-1.075
'0:14.397',-1.080
'0:14.400',-1.080
'0:14.403',-1.075
'0:14.406',-1.070
'0:14.408',-1.065
'0:14.411',-1.060
'0:14.414',-1.060
'0:14.417',-1.065
'0:14.419',-1.075
'0:14.422',-1.075
'0:14.425',-1.095
'0:14.428',-1.110
'0:14.431',-1.115
'0:14.433',-1.100
'0:14.436',-1.110
'0:14.439',-1.095
'0:14.442',-1.080
'0:14.444',-1.080
'0:14.447',-1.070
'0:14.450',-1.070
'0:14.453',-1.080
'0:14.456',-1.095
'0:14.458',-1.100
'0:14.461',-1.085
'0:14.464',-1.080
'0:14.467',-1.080
'0:14.469',-1.075
'0:14.472',-1.065
'0:14.475',-1.050
'0:14.478',-1.040
'0:14.481',-1.020
'0:14.483',-1.005
'0:14.486',-0.995
'0:14.489',-0.990
'0:14.492',-0.975
'0:14.494',-0.960
'0:14.497',-0.955
'0:14.500',-0.945
'0:14.503',-0.915
'0:14.506',-0.900
'0:14.508',-0.860
'0:14.511',-0.840
'0:14.514',-0.805
'0:14.517',-0.810
'0:14.519',-0.790
'0:14.522',-0.800
'0:14.525',-0.790
'0:14.528',-0.790
'0:14.531',-0.795
'0:14.533',-0.770
'0:14.536',-0.755
'0:14.539',-0.745
'0:14.542',-0.730
'0:14.544',-0.725
'0:14.547',-0.725
'0:14.550',-0.735
'0:14.553',-0.735
'0:14.556',-0.745
'0:14.558',-0.755
'0:14.561',-0.770
'0:14.564',-0.775
'0:14.567',-0.770
'0:14.569',-0.770
'0:14.572',-0.765
'0:14.575',-0.760
'0:14.578',-0.755
'0:14.581',-0.760
'0:14.583',-0.765
'0:14.586',-0.770
'0:14.589',-0.770
'0:14.592',-0.795
'0:14.594',-0.810
'0:14.597',-0.810
'0:14.600',-0.805
'0:14.603',-0.805
'0:14.606',-0.795
'0:14.608',-0.800
'0:14.611',-0.785
'0:14.614',-0.780
'0:14.617',-0.775
'0:14.619',-0.790
'0:14.622',-0.795
'0:14.625',-0.810
'0:14.628',-0.810
'0:14.631',-0.810
'0:14.633',-0.815
'0:14.636',-0.820
'0:14.639',-0.800
'0:14.642',-0.800
'0:14.644',-0.800
'0:14.647',-0.795
'0:14.650',-0.800
'0:14.653',-0.795
'0:14.656',-0.805
'0:14.658',-0.825
'0:14.661',-0.835
'0:14.664',-0.835
'0:14.667',-0.820
'0:14.669',-0.810
'0:14.672',-0.800
'0:14.675',-0.795
'0:14.678',-0.785
'0:14.681',-0.780
'0:14.683',-0.785
'0:14.686',-0.795
'0:14.689',-0.800
'0:14.692',-0.800
'0:14.694',-0.805
'0:14.697',-0.810
'0:14.700',-0.790
'0:14.703',-0.775
'0:14.706',-0.775
'0:14.708',-0.750
'0:14.711',-0.755
'0:14.714',-0.745
'0:14.717',-0.745
'0:14.719',-0.735
'0:14.722',-0.750
'0:14.725',-0.760
'0:14.728',-0.770
'0:14.731',-0.750
'0:14.733',-0.745
'0:14.736',-0.735
'0:14.739',-0.710
'0:14.742',-0.685
'0:14.744',-0.670
'0:14.747',-0.670
'0:14.750',-0.685
'0:14.753',-0.680
'0:14.756',-0.705
'0:14.758',-0.725
'0:14.761',-0.740
'0:14.764',-0.755
'0:14.767',-0.750
'0:14.769',-0.750
'0:14.772',-0.750
'0:14.775',-0.765
'0:14.778',-0.760
'0:14.781',-0.775
'0:14.783',-0.795
'0:14.786',-0.810
'0:14.789',-0.825
'0:14.792',-0.845
'0:14.794',-0.855
'0:14.797',-0.870
'0:14.800',-0.870
'0:14.803',-0.865
'0:14.806',-0.865
'0:14.808',-0.865
'0:14.811',-0.855
'0:14.814',-0.845
'0:14.817',-0.860
'0:14.819',-0.850
'0:14.822',-0.860
'0:14.825',-0.880
'0:14.828',-0.885
'0:14.831',-0.860
'0:14.833',-0.870
'0:14.836',-0.880
'0:14.839',-0.875
'0:14.842',-0.860
'0:14.844',-0.855
'0:14.847',-0.855
'0:14.850',-0.845
'0:14.853',-0.840
'0:14.856',-0.840
'0:14.858',-0.855
'0:14.861',-0.850
'0:14.864',-0.850
'0:14.867',-0.825
'0:14.869',-0.770
'0:14.872',-0.700
'0:14.875',-0.625
'0:14.878',-0.535
'0:14.881',-0.405
'0:14.883',-0.265
'0:14.886',-0.140
'0:14.889',-0.065
'0:14.892',-0.030
'0:14.894',-0.050
'0:14.897',-0.120
'0:14.900',-0.240
'0:14.903',-0.355
'0:14.906',-0.470
'0:14.908',-0.595
'0:14.911',-0.710
'0:14.914',-0.855
'0:14.917',-0.985
'0:14.919',-1.080
'0:14.922',-1.110
'0:14.925',-1.100
'0:14.928',-1.070
'0:14.931',-1.065
'0:14.933',-1.080
'0:14.936',-1.090
'0:14.939',-1.075
'0:14.942',-1.055
'0:14.944',-1.035
'0:14.947',-1.010
'0:14.950',-0.995
'0:14.953',-0.975
'0:14.956',-0.965
'0:14.958',-0.965
'0:14.961',-0.975
'0:14.964',-0.975
'0:14.967',-0.970
'0:14.969',-0.965
'0:14.972',-0.965
'0:14.975',-0.950
'0:14.978',-0.950
'0:14.981',-0.950
'0:14.983',-0.950
'0:14.986',-0.960
'0:14.989',-0.965
'0:14.992',-0.970
'0:14.994',-0.985
'0:14.997',-0.980
'0:15.000',-0.975
'0:15.003',-0.965
'0:15.006',-0.980
'0:15.008',-0.960
'0:15.011',-0.965
'0:15.014',-0.970
'0:15.017',-0.970
'0:15.019',-0.980
'0:15.022',-1.000
'0:15.025',-0.990
'0:15.028',-0.990
'0:15.031',-1.005
'0:15.033',-1.000
'0:15.036',-0.995
'0:15.039',-0.990
'0:15.042',-0.985
'0:15.044',-0.990
'0:15.047',-0.985
'0:15.050',-0.990
'0:15.053',-1.000
'0:15.056',-1.010
'0:15.058',-0.995
'0:15.061',-1.015
'0:15.064',-1.025
'0:15.067',-1.025
'0:15.069',-1.025
'0:15.072',-1.030
'0:15.075',-1.030
'0:15.078',-1.020
'0:15.081',-1.020
'0:15.083',-1.025
'0:15.086',-1.040
'0:15.089',-1.045
'0:15.092',-1.040
'0:15.094',-1.075
'0:15.097',-1.085
'0:15.100',-1.085
'0:15.103',-1.090
'0:15.106',-1.080
'0:15.108',-1.075
'0:15.111',-1.080
'0:15.114',-1.075
'0:15.117',-1.070
'0:15.119',-1.075
'0:15.122',-1.085
'0:15.125',-1.090
'0:15.128',-1.100
'0:15.131',-1.120
'0:15.133',-1.125
'0:15.136',-1.105
'0:15.139',-1.105
'0:15.142',-1.090
'0:15.144',-1.085
'0:15.147',-1.080
'0:15.150',-1.080
'0:15.153',-1.080
'0:15.156',-1.080
'0:15.158',-1.085
'0:15.161',-1.085
'0:15.164',-1.080
'0:15.167',-1.070
'0:15.169',-1.065
'0:15.172',-1.050
'0:15.175',-1.040
'0:15.178',-1.015
'0:15.181',-1.015
'0:15.183',-1.000
'0:15.186',-0.985
'0:15.189',-0.975
'0:15.192',-0.960
'0:15.194',-0.945
'0:15.197',-0.930
'0:15.200',-0.915
'0:15.203',-0.880
'0:15.206',-0.850
'0:15.208',-0.815
'0:15.211',-0.785
'0:15.214',-0.755
'0:15.217',-0.740
'0:15.219',-0.730
'0:15.222',-0.720
'0:15.225',-0.730
'0:15.228',-0.725
'0:15.231',-0.715
'0:15.233',-0.725
'0:15.236',-0.725
'0:15.239',-0.710
'0:15.242',-0.695
'0:15.244',-0.685
'0:15.247',-0.680
'0:15.250',-0.685
'0:15.253',-0.690
'0:15.256',-0.700
'0:15.258',-0.715
'0:15.261',-0.730
'0:15.264',-0.735
'0:15.267',-0.730
'0:15.269',-0.720
'0:15.272',-0.715
'0:15.275',-0.730
'0:15.278',-0.710
'0:15.281',-0.715
'0:15.283',-0.725
'0:15.286',-0.720
'0:15.289',-0.725
'0:15.292',-0.735
'0:15.294',-0.740
'0:15.297',-0.745
'0:15.300',-0.745
'0:15.303',-0.745
'0:15.306',-0.735
'0:15.308',-0.735
'0:15.311',-0.735
'0:15.314',-0.730
'0:15.317',-0.740
'0:15.319',-0.745
'0:15.322',-0.750
'0:15.325',-0.755
'0:15.328',-0.755
'0:15.331',-0.765
'0:15.333',-0.770
'0:15.336',-0.770
'0:15.339',-0.750
'0:15.342',-0.760
'0:15.344',-0.760
'0:15.347',-0.755
'0:15.350',-0.750
'0:15.353',-0.760
'0:15.356',-0.760
'0:15.358',-0.770
'0:15.361',-0.790
'0:15.364',-0.795
'0:15.367',-0.785
'0:15.369',-0.770
'0:15.372',-0.765
'0:15.375',-0.765
'0:15.378',-0.760
'0:15.381',-0.760
'0:15.383',-0.760
'0:15.386',-0.755
'0:15.389',-0.765
'0:15.392',-0.770
'0:15.394',-0.770
'0:15.397',-0.780
'0:15.400',-0.765
'0:15.403',-0.765
'0:15.406',-0.750
'0:15.408',-0.730
'0:15.411',-0.730
'0:15.414',-0.710
'0:15.417',-0.710
'0:15.419',-0.685
'0:15.422',-0.685
'0:15.425',-0.685
'0:15.428',-0.690
'0:15.431',-0.685
'0:15.433',-0.680
'0:15.436',-0.675
'0:15.439',-0.680
'0:15.442',-0.670
'0:15.444',-0.660
'0:15.447',-0.645
'0:15.450',-0.650
'0:15.453',-0.640
'0:15.456',-0.635
'0:15.458',-0.640
'0:15.461',-0.635
'0:15.464',-0.660
'0:15.467',-0.680
'0:15.469',-0.685
'0:15.472',-0.705
'0:15.475',-0.705
'0:15.478',-0.725
'0:15.481',-0.715
'0:15.483',-0.715
'0:15.486',-0.725
'0:15.489',-0.725
'0:15.492',-0.745
'0:15.494',-0.755
'0:15.497',-0.775
'0:15.500',-0.790
'0:15.503',-0.800
'0:15.506',-0.795
'0:15.508',-0.800
'0:15.511',-0.815
'0:15.514',-0.805
'0:15.517',-0.815
'0:15.519',-0.825
'0:15.522',-0.830
'0:15.525',-0.830
'0:15.528',-0.830
'0:15.531',-0.835
'0:15.533',-0.835
'0:15.536',-0.845
'0:15.539',-0.835
'0:15.542',-0.825
'0:15.544',-0.815
'0:15.547',-0.805
'0:15.550',-0.810
'0:15.553',-0.815
'0:15.556',-0.805
'0:15.558',-0.820
'0:15.561',-0.825
'0:15.564',-0.825
'0:15.567',-0.825
'0:15.569',-0.815
'0:15.572',-0.805
'0:15.575',-0.780
'0:15.578',-0.760
'0:15.581',-0.710
'0:15.583',-0.665
'0:15.586',-0.600
'0:15.589',-0.510
'0:15.592',-0.405
'0:15.594',-0.275
'0:15.597',-0.165
'0:15.600',-0.050
'0:15.603',0.020
'0:15.606',0.020
'0:15.608',-0.050
'0:15.611',-0.195
'0:15.614',-0.350
'0:15.617',-0.545
'0:15.619',-0.745
'0:15.622',-0.930
'0:15.625',-1.045
'0:15.628',-1.095
'0:15.631',-1.085
'0:15.633',-1.050
'0:15.636',-1.000
'0:15.639',-0.945
'0:15.642',-0.930
'0:15.644',-0.900
'0:15.647',-0.905
'0:15.650',-0.915
'0:15.653',-0.925
'0:15.656',-0.945
'0:15.658',-0.940
'0:15.661',-0.950
'0:15.664',-0.940
'0:15.667',-0.935
'0:15.669',-0.940
'0:15.672',-0.925
'0:15.675',-0.930
'0:15.678',-0.930
'0:15.681',-0.925
'0:15.683',-0.930
'0:15.686',-0.925
'0:15.689',-0.950
'0:15.692',-0.955
'0:15.694',-0.955
'0:15.697',-0.960
'0:15.700',-0.960
'0:15.703',-0.955
'0:15.706',-0.955
'0:15.708',-0.950
'0:15.711',-0.945
'0:15.714',-0.940
'0:15.717',-0.940
'0:15.719',-0.940
'0:15.722',-0.950
'0:15.725',-0.960
'0:15.728',-0.960
'0:15.731',-0.965
'0:15.733',-0.975
'0:15.736',-0.980
'0:15.739',-0.970
'0:15.742',-0.970
'0:15.744',-0.965
'0:15.747',-0.965
'0:15.750',-0.970
'0:15.753',-0.980
'0:15.756',-1.010
'0:15.758',-1.020
'0:15.761',-1.000
'0:15.764',-1.010
'0:15.767',-1.015
'0:15.769',-1.005
'0:15.772',-1.005
'0:15.775',-1.005
'0:15.778',-0.995
'0:15.781',-1.010
'0:15.783',-1.010
'0:15.786',-1.015
'0:15.789',-1.025
'0:15.792',-1.035
'0:15.794',-1.040
'0:15.797',-1.045
'0:15.800',-1.055
'0:15.803',-1.055
'0:15.806',-1.060
'0:15.808',-1.045
'0:15.811',-1.045
'0:15.814',-1.050
'0:15.817',-1.060
'0:15.819',-1.070
'0:15.822',-1.075
'0:15.825',-1.085
'0:15.828',-1.090
'0:15.831',-1.085
'0:15.833',-1.090
'0:15.836',-1.085
'0:15.839',-1.090
'0:15.842',-1.080
'0:15.844',-1.065
'0:15.847',-1.050
'0:15.850',-1.050
'0:15.853',-1.060
'0:15.856',-1.045
'0:15.858',-1.050
'0:15.861',-1.050
'0:15.864',-1.035
'0:15.867',-1.040
'0:15.869',-1.025
'0:15.872',-1.010
'0:15.875',-0.985
'0:15.878',-0.970
'0:15.881',-0.945
'0:15.883',-0.925
'0:15.886',-0.915
'0:15.889',-0.895
'0:15.892',-0.890
'0:15.894',-0.880
'0:15.897',-0.855
'0:15.900',-0.830
'0:15.903',-0.815
'0:15.906',-0.785
'0:15.908',-0.755
'0:15.911',-0.745
'0:15.914',-0.710
'0:15.917',-0.715
'0:15.919',-0.710
'0:15.922',-0.700
'0:15.925',-0.695
'0:15.928',-0.700
'0:15.931',-0.700
'0:15.933',-0.705
'0:15.936',-0.700
'0:15.939',-0.695
'0:15.942',-0.695
'0:15.944',-0.695
'0:15.947',-0.685
'0:15.950',-0.695
'0:15.953',-0.705
'0:15.956',-0.710
'0:15.958',-0.720
'0:15.961',-0.730
'0:15.964',-0.720
'0:15.967',-0.725
'0:15.969',-0.730
'0:15.972',-0.730
'0:15.975',-0.720
'0:15.978',-0.720
'0:15.981',-0.715
'0:15.983',-0.720
'0:15.986',-0.730
'0:15.989',-0.745
'0:15.992',-0.740
'0:15.994',-0.750
'0:15.997',-0.745
'0:16.000',-0.755
'0:16.003',-0.760
'0:16.006',-0.760
'0:16.008',-0.745
'0:16.011',-0.740
'0:16.014',-0.735
'0:16.017',-0.740
'0:16.019',-0.760
'0:16.022',-0.760
'0:16.025',-0.765
'0:16.028',-0.770
'0:16.031',-0.775
'0:16.033',-0.775
'0:16.036',-0.785
'0:16.039',-0.780
'0:16.042',-0.770
'0:16.044',-0.765
'0:16.047',-0.760
'0:16.050',-0.765
'0:16.053',-0.770
'0:16.056',-0.770
'0:16.058',-0.780
'0:16.061',-0.785
'0:16.064',-0.800
'0:16.067',-0.800
'0:16.069',-0.795
'0:16.072',-0.780
'0:16.075',-0.780
'0:16.078',-0.770
'0:16.081',-0.780
'0:16.083',-0.770
'0:16.086',-0.765
'0:16.089',-0.770
'0:16.092',-0.775
'0:16.094',-0.765
'0:16.097',-0.765
'0:16.100',-0.755
'0:16.103',-0.740
'0:16.106',-0.725
'0:16.108',-0.710
'0:16.111',-0.700
'0:16.114',-0.680
'0:16.117',-0.680
'0:16.119',-0.675
'0:16.122',-0.685
'0:16.125',-0.710
'0:16.128',-0.700
'0:16.131',-0.705
'0:16.133',-0.705
'0:16.136',-0.695
'0:16.139',-0.675
'0:16.142',-0.655
'0:16.144',-0.650
'0:16.147',-0.640
'0:16.150',-0.650
'0:16.153',-0.670
'0:16.156',-0.680
'0:16.158',-0.710
'0:16.161',-0.730
'0:16.164',-0.745
'0:16.167',-0.760
'0:16.169',-0.760
'0:16.172',-0.750
'0:16.175',-0.740
'0:16.178',-0.740
'0:16.181',-0.740
'0:16.183',-0.770
'0:16.186',-0.770
'0:16.189',-0.810
'0:16.192',-0.815
'0:16.194',-0.825
'0:16.197',-0.835
'0:16.200',-0.845
'0:16.203',-0.855
'0:16.206',-0.855
'0:16.208',-0.840
'0:16.211',-0.835
'0:16.214',-0.830
'0:16.217',-0.840
'0:16.219',-0.840
'0:16.222',-0.845
'0:16.225',-0.845
'0:16.228',-0.850
'0:16.231',-0.850
'0:16.233',-0.860
'0:16.236',-0.865
'0:16.239',-0.855
'0:16.242',-0.840
'0:16.244',-0.835
'0:16.247',-0.820
'0:16.250',-0.825
'0:16.253',-0.825
'0:16.256',-0.830
'0:16.258',-0.845
'0:16.261',-0.835
'0:16.264',-0.835
'0:16.267',-0.820
'0:16.269',-0.780
'0:16.272',-0.710
'0:16.275',-0.640
'0:16.278',-0.545
'0:16.281',-0.420
'0:16.283',-0.295
'0:16.286',-0.165
'0:16.289',-0.065
'0:16.292',-0.010
'0:16.294',-0.010
'0:16.297',-0.085
'0:16.300',-0.210
'0:16.303',-0.350
'0:16.306',-0.480
'0:16.308',-0.615
'0:16.311',-0.780
'0:16.314',-0.915
'0:16.317',-1.035
'0:16.319',-1.100
'0:16.322',-1.110
'0:16.325',-1.085
'0:16.328',-1.065
'0:16.331',-1.040
'0:16.333',-1.010
'0:16.336',-0.980
'0:16.339',-0.965
'0:16.342',-0.965
'0:16.344',-0.960
'0:16.347',-0.950
'0:16.350',-0.955
'0:16.353',-0.950
'0:16.356',-0.950
'0:16.358',-0.950
'0:16.361',-0.955
'0:16.364',-0.960
'0:16.367',-0.955
'0:16.369',-0.960
'0:16.372',-0.970
'0:16.375',-0.960
'0:16.378',-0.960
'0:16.381',-0.960
'0:16.383',-0.955
'0:16.386',-0.960
'0:16.389',-0.960
'0:16.392',-0.975
'0:16.394',-0.985
'0:16.397',-0.990
'0:16.400',-0.985
'0:16.403',-0.990
'0:16.406',-0.990
'0:16.408',-0.985
'0:16.411',-0.975
'0:16.414',-0.955
'0:16.417',-0.975
'0:16.419',-0.970
'0:16.422',-0.985
'0:16.425',-0.985
'0:16.428',-1.000
'0:16.431',-1.005
'0:16.433',-1.010
'0:16.436',-1.015
'0:16.439',-1.010
'0:16.442',-1.005
'0:16.444',-1.010
'0:16.447',-1.010
'0:16.450',-1.025
'0:16.453',-1.025
'0:16.456',-1.025
'0:16.458',-1.040
'0:16.461',-1.040
'0:16.464',-1.050
